Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T0370,2021-09-21,C2351,Headphones,5.0,525.0927233314231,Credit Card,Completed
T0372,2025-03-01,C1373,Laptop,106.0,450.56055133612153,Credit Card,Pending
T0373,2020-02-07,C1963,Coffee Machine,7.0,527.6393144588213,Credit Card,Pending
T0374,2023-10-23,C1322,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T0376,2025-03-01,C4647,Headphones,383.0,525.0927233314231,Credit Card,Pending
T0377,2025-03-01,C3781,Smartphone,858.0,83.35807128769305,Pay Pal,Pending
T0378,2024-01-01,C1333,Tablet,513.0,519.4941778243674,Pay Pal,Completed
T0379,2025-03-01,C4606,Smartphone,106.0,648.8978229125952,Credit Card,Failed
T0380,2024-01-01,C2109,Tablet,8.0,519.4941778243674,Cash,Pending
T0381,2024-01-01,C3844,Coffee Machine,8.0,660.9377166513134,Cash,Failed
T0383,2020-09-18,C218,Tablet,106.0,111.88623908989376,Pay Pal,Completed
T0384,2025-03-01,C4847,Headphones,106.0,525.0927233314231,Cash,Completed
T0385,2020-02-06,C1925,Headphones,171.0,525.0927233314231,Pay Pal,Unknown
T0386,2023-04-13,C3257,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T0387,2024-01-01,C2676,Laptop,317.0,522.2548427811477,Credit Card,Pending
T0388,2024-01-01,C2768,Tablet,135.0,519.4941778243674,Credit Card,Completed
T0389,2025-03-01,C4028,Tablet,106.0,716.6731941383732,Pay Pal,Failed
T0390,2025-03-01,C1247,Headphones,106.0,525.0927233314231,Credit Card,Completed
T0391,2021-07-09,C343,Laptop,9.0,525.4615540704654,Cash,Unknown
T0392,2025-03-01,C4055,Coffee Machine,656.0,527.6393144588213,Pay Pal,Completed
T0393,2024-01-01,C1948,Headphones,953.0,525.0927233314231,Cash,Completed
T0394,2023-09-19,C2968,Tablet,266.0,444.1461383852306,Pay Pal,Unknown
T0395,2020-03-13,C4592,Laptop,223.0,525.4615540704654,Cash,Completed
T0398,2025-03-01,C1737,Tablet,9.0,911.54,Cash,Completed
T0403,2021-12-08,C3011,Headphones,6.0,525.0927233314231,Cash,Pending
T0404,2024-01-01,C1601,Tablet,528.0,61.27580531450453,Pay Pal,Pending
T0405,2024-01-01,C2105,Coffee Machine,779.0,527.6393144588213,Credit Card,Unknown
T0407,2025-03-01,C2883,Laptop,106.0,801.1475534095612,Credit Card,Completed
T0408,2022-03-08,C2342,Smartphone,199.0,518.1524235021693,Credit Card,Completed
T0409,2025-03-01,C3422,Coffee Machine,106.0,53.475289590843246,Pay Pal,Unknown
T0410,2020-12-24,C3413,Coffee Machine,253.0,527.6393144588213,Pay Pal,Completed
T0411,2021-08-20,C842,Laptop,2.0,525.4615540704654,Credit Card,Unknown
T0412,2024-01-01,C1603,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T0413,2024-01-01,C946,Laptop,582.0,843.01540077699,Pay Pal,Unknown
T0414,2024-01-01,C424,Laptop,4.0,525.4615540704654,Credit Card,Unknown
T0415,2024-01-01,C3427,Headphones,249.0,525.0927233314231,Credit Card,Pending
T0416,2024-01-01,C3152,Smartphone,511.0,518.1524235021693,Cash,Completed
T0417,2025-03-01,C3776,Coffee Machine,106.0,424.74882540717056,Pay Pal,Unknown
T0418,2025-03-01,C426,Coffee Machine,6.0,801.3367406537001,Credit Card,Pending
T0421,2023-07-21,C4963,Headphones,106.0,525.0927233314231,Cash,Pending
T0422,2024-01-01,C432,Smartphone,106.0,518.1524235021693,Credit Card,Unknown
T0423,2021-12-20,C898,Headphones,106.0,525.0927233314231,Credit Card,Pending
T0424,2025-03-01,C2158,Coffee Machine,106.0,643.5683633227007,Credit Card,Completed
T0425,2024-01-01,C559,Coffee Machine,549.0,527.6393144588213,Pay Pal,Completed
T0426,2024-07-25,C1385,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T0427,2025-03-01,C2158,Headphones,106.0,531.1146888925102,Credit Card,Unknown
T0428,2024-01-01,C2950,Smartphone,331.0,518.1524235021693,Cash,Failed
T0429,2024-01-01,C3847,Tablet,6.0,519.4941778243674,Credit Card,Failed
T0430,2025-03-01,C2109,Coffee Machine,10.0,527.6393144588213,Pay Pal,Failed
T0431,2024-01-10,C1515,Tablet,701.0,519.4941778243674,Credit Card,Pending
T0432,2025-03-01,C1006,Headphones,675.0,525.0927233314231,Credit Card,Unknown
T0433,2025-03-01,C052,Laptop,106.0,525.4615540704654,Credit Card,Failed
T0434,2021-09-14,C4958,Tablet,106.0,519.4941778243674,Credit Card,Completed
T0435,2025-03-01,C2659,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T0436,2022-08-24,C573,Headphones,583.0,525.0927233314231,Pay Pal,Failed
T0437,2024-01-01,C4213,Tablet,269.0,71.9695399611066,Credit Card,Completed
T0438,2025-03-01,C1459,Laptop,1.0,525.4615540704654,Pay Pal,Completed
T0439,2024-01-01,C3755,Smartphone,582.0,518.1524235021693,Credit Card,Completed
T0440,2024-01-01,C1620,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T0441,2021-04-28,C1822,Laptop,598.0,175.65593211106244,Credit Card,Unknown
T0442,2025-03-01,C985,Tablet,726.0,519.4941778243674,Pay Pal,Failed
T0443,2022-09-20,C1659,Coffee Machine,3.0,527.6393144588213,Cash,Completed
T0445,2024-01-01,C2279,Tablet,9.0,519.4941778243674,Cash,Pending
T0446,2024-01-01,C2425,Laptop,197.0,449.3967803416781,Pay Pal,Failed
T0447,2025-03-01,C1546,Tablet,106.0,519.4941778243674,Credit Card,Completed
T0448,2024-01-12,C4227,Headphones,1.0,525.0927233314231,Credit Card,Unknown
T0449,2024-04-18,C1428,Headphones,908.0,525.0927233314231,Credit Card,Pending
T0450,2025-03-01,C3201,Smartphone,106.0,192.2978026960645,Credit Card,Completed
T0452,2024-01-01,C1047,Coffee Machine,5.0,55.56,Credit Card,Completed
T0453,2025-03-01,C3641,Headphones,1.0,960.582594597936,Pay Pal,Failed
T0454,2024-01-01,C2570,Tablet,2.0,519.4941778243674,Credit Card,Completed
T0455,2024-01-01,C799,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T0457,2025-03-01,C038,Headphones,153.0,525.0927233314231,Credit Card,Failed
T0458,2020-06-02,C1744,Laptop,8.0,525.4615540704654,Cash,Completed
T0459,2024-01-01,C1485,Smartphone,106.0,518.1524235021693,Credit Card,Unknown
T0460,2024-01-01,C3169,Coffee Machine,10.0,527.6393144588213,Pay Pal,Failed
T0461,2025-03-01,C3123,Smartphone,106.0,518.1524235021693,Credit Card,Pending
T0462,2025-03-01,C762,Headphones,4.0,219.88642645668548,Credit Card,Failed
T0463,2025-03-01,C4563,Tablet,820.0,519.4941778243674,Credit Card,Completed
T0464,2021-06-07,C1343,Headphones,3.0,644.4471848103135,Credit Card,Unknown
T0465,2024-01-01,C4371,Laptop,106.0,443.1140644611566,Pay Pal,Completed
T0466,2023-07-27,C2554,Headphones,106.0,525.0927233314231,Pay Pal,Unknown
T0468,2022-04-02,C2171,Coffee Machine,106.0,632.6464123180596,Pay Pal,Completed
T0469,2025-03-01,C794,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T0470,2024-01-01,C4133,Headphones,488.0,525.0927233314231,Pay Pal,Failed
T0471,2024-01-01,C3246,Smartphone,8.0,518.1524235021693,Credit Card,Completed
T0472,2024-01-01,C2034,Laptop,106.0,525.4615540704654,Pay Pal,Completed
T0473,2025-03-01,C3037,Headphones,106.0,622.9905766630256,Cash,Completed
T0474,2025-03-01,C1854,Coffee Machine,106.0,825.18439689704,Pay Pal,Pending
T0475,2020-08-27,C3914,Tablet,3.0,73.30939822921115,Pay Pal,Completed
T0476,2024-01-01,C1790,Coffee Machine,106.0,351.29,Pay Pal,Unknown
T0477,2025-03-01,C3347,Headphones,106.0,525.0927233314231,Credit Card,Completed
T0478,2024-06-26,C4896,Headphones,178.0,124.31215620910118,Cash,Completed
T0479,2025-03-01,C1634,Coffee Machine,5.0,392.56,Credit Card,Completed
T0480,2025-03-01,C1831,Laptop,129.0,525.4615540704654,Credit Card,Unknown
T0482,2024-01-01,C708,Laptop,374.0,525.4615540704654,Credit Card,Pending
T0483,2024-01-01,C2222,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T0485,2024-01-01,C4043,Coffee Machine,331.0,117.1075150062222,Pay Pal,Failed
T0486,2021-01-01,C1245,Laptop,106.0,954.2825882761236,Cash,Completed
T0487,2025-03-01,C4321,Smartphone,106.0,518.1524235021693,Credit Card,Completed
T0488,2024-01-01,C4096,Tablet,7.0,256.3903441547316,Pay Pal,Pending
T0489,2021-04-02,C1507,Smartphone,567.0,518.1524235021693,Pay Pal,Completed
T0491,2024-01-01,C4199,Headphones,106.0,360.0771475887186,Pay Pal,Unknown
T0492,2024-01-01,C3936,Smartphone,6.0,814.0170810435875,Pay Pal,Completed
T0493,2025-03-01,C1760,Headphones,106.0,525.0927233314231,Cash,Pending
T0495,2025-03-01,C3530,Laptop,929.0,525.4615540704654,Cash,Pending
T0497,2020-02-24,C3523,Headphones,106.0,525.0927233314231,Pay Pal,Unknown
T0498,2024-01-01,C4250,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T0499,2025-03-01,C613,Tablet,106.0,296.6753328030103,Pay Pal,Pending
T0500,2020-01-23,C1891,Smartphone,106.0,518.1524235021693,Pay Pal,Failed
T0501,2024-01-01,C2874,Headphones,8.0,621.6145586982357,Credit Card,Unknown
T0502,2024-01-01,C3334,Headphones,106.0,525.0927233314231,Credit Card,Pending
T0503,2024-01-01,C4352,Tablet,106.0,519.4941778243674,Pay Pal,Completed
T0505,2024-01-01,C1114,Laptop,702.0,525.4615540704654,Credit Card,Pending
T0508,2021-04-27,C4416,Headphones,578.0,525.0927233314231,Credit Card,Completed
T0509,2025-03-01,C1117,Smartphone,119.0,518.1524235021693,Credit Card,Unknown
T0510,2024-01-01,C2362,Tablet,106.0,519.4941778243674,Credit Card,Completed
T0511,2025-03-01,C4419,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T0512,2025-03-01,C2148,Headphones,106.0,525.0927233314231,Cash,Failed
T0513,2025-03-01,C919,Coffee Machine,106.0,382.4013881881616,Cash,Completed
T0514,2024-01-01,C2850,Headphones,106.0,525.0927233314231,Pay Pal,Unknown
T0515,2024-01-01,C4635,Headphones,106.0,551.91392404517,Cash,Pending
T0516,2025-03-01,C2937,Tablet,862.0,683.5606988280864,Pay Pal,Completed
T0520,2024-01-01,C3992,Headphones,542.0,341.7531512307667,Cash,Completed
T0521,2020-01-09,C745,Coffee Machine,106.0,527.6393144588213,Pay Pal,Unknown
T0522,2025-03-01,C274,Headphones,421.0,525.0927233314231,Credit Card,Pending
T0523,2022-09-08,C063,Coffee Machine,106.0,298.16416488561003,Cash,Pending
T0524,2021-04-09,C2023,Headphones,849.0,525.0927233314231,Pay Pal,Completed
T0525,2024-09-09,C2309,Smartphone,106.0,518.1524235021693,Pay Pal,Failed
T0526,2024-12-11,C3889,Coffee Machine,3.0,901.392659384538,Pay Pal,Failed
T0527,2020-06-11,C4693,Headphones,106.0,525.0927233314231,Cash,Failed
T0529,2024-01-01,C965,Laptop,9.0,525.4615540704654,Cash,Completed
T0530,2024-01-01,C2610,Headphones,10.0,525.0927233314231,Cash,Completed
T0531,2022-04-18,C090,Headphones,106.0,525.0927233314231,Credit Card,Completed
T0532,2024-06-21,C979,Smartphone,8.0,163.11752758515232,Pay Pal,Unknown
T0533,2025-03-01,C4345,Smartphone,106.0,463.80597002079446,Credit Card,Unknown
T0534,2023-04-18,C2446,Smartphone,451.0,318.05,Pay Pal,Failed
T0535,2025-03-01,C1538,Coffee Machine,770.0,527.6393144588213,Pay Pal,Pending
T0536,2023-12-26,C193,Headphones,661.0,496.0210703338801,Pay Pal,Unknown
T0537,2024-01-01,C1270,Headphones,1.0,997.81,Credit Card,Completed
T0538,2024-01-01,C2799,Coffee Machine,106.0,527.6393144588213,Credit Card,Completed
T0539,2024-01-01,C4347,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T0540,2025-03-01,C3488,Laptop,869.0,525.4615540704654,Pay Pal,Failed
T0541,2024-01-01,C3293,Tablet,106.0,519.4941778243674,Credit Card,Pending
T0542,2022-11-09,C2130,Laptop,106.0,500.0137781553335,Credit Card,Failed
T0543,2020-03-13,C3429,Headphones,106.0,100.1938282424832,Credit Card,Failed
T0544,2025-03-01,C4373,Smartphone,2.0,518.1524235021693,Pay Pal,Completed
T0545,2024-01-01,C2184,Smartphone,563.0,518.1524235021693,Cash,Pending
T0546,2024-01-01,C3269,Laptop,574.0,87.37963219757916,Credit Card,Completed
T0547,2024-01-01,C1632,Headphones,1.0,525.0927233314231,Cash,Completed
T0548,2025-03-01,C3568,Tablet,7.0,421.9975180805401,Cash,Failed
T0549,2025-03-01,C2452,Smartphone,10.0,518.1524235021693,Credit Card,Unknown
T0551,2024-10-20,C1351,Coffee Machine,7.0,677.8996430726346,Pay Pal,Completed
T0552,2025-03-01,C4861,Headphones,10.0,525.0927233314231,Credit Card,Pending
T0553,2025-03-01,C4337,Headphones,106.0,525.0927233314231,Cash,Completed
T0554,2024-01-01,C1454,Laptop,9.0,525.4615540704654,Pay Pal,Failed
T0555,2025-03-01,C168,Coffee Machine,721.0,527.6393144588213,Credit Card,Unknown
T0556,2024-01-01,C419,Coffee Machine,9.0,527.6393144588213,Pay Pal,Completed
T0558,2024-01-01,C3593,Laptop,106.0,525.4615540704654,Pay Pal,Unknown
T0561,2025-03-01,C1014,Smartphone,815.0,178.711469267591,Pay Pal,Failed
T0562,2025-03-01,C4611,Tablet,635.0,519.4941778243674,Pay Pal,Unknown
T0563,2025-03-01,C4369,Tablet,852.0,369.22207570570777,Cash,Pending
T0564,2025-03-01,C1719,Headphones,106.0,525.0927233314231,Cash,Unknown
T0565,2023-11-25,C577,Headphones,777.0,740.8441366976862,Pay Pal,Failed
T0567,2024-01-01,C4385,Headphones,106.0,525.0927233314231,Pay Pal,Failed
T0568,2025-03-01,C2090,Coffee Machine,3.0,927.9784489454664,Pay Pal,Completed
T0569,2024-07-24,C4392,Headphones,659.0,525.0927233314231,Pay Pal,Completed
T0570,2025-03-01,C4370,Coffee Machine,106.0,527.6393144588213,Pay Pal,Pending
T0571,2024-01-01,C3260,Headphones,974.0,885.8727480396602,Pay Pal,Completed
T0572,2024-01-01,C2175,Smartphone,5.0,297.41366401965035,Pay Pal,Completed
T0573,2024-01-01,C473,Tablet,106.0,186.3896415854833,Credit Card,Completed
T0574,2024-01-01,C672,Laptop,3.0,918.3616398946692,Credit Card,Failed
T0576,2020-10-21,C3653,Laptop,487.0,525.4615540704654,Cash,Failed
T0578,2025-03-01,C1265,Coffee Machine,106.0,650.2559059410329,Pay Pal,Completed
T0579,2020-10-11,C4392,Coffee Machine,7.0,527.6393144588213,Cash,Completed
T0580,2025-03-01,C747,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T0581,2023-12-21,C4091,Smartphone,3.0,518.1524235021693,Credit Card,Completed
T0582,2024-01-01,C1054,Coffee Machine,106.0,527.6393144588213,Credit Card,Failed
T0583,2025-03-01,C3821,Tablet,958.0,519.4941778243674,Credit Card,Failed
T0584,2024-01-01,C4696,Coffee Machine,106.0,527.6393144588213,Credit Card,Pending
T0585,2025-03-01,C4317,Laptop,306.0,525.4615540704654,Pay Pal,Completed
T0586,2024-01-01,C213,Smartphone,106.0,518.1524235021693,Cash,Completed
T0587,2020-03-21,C4690,Headphones,5.0,525.0927233314231,Credit Card,Failed
T0588,2020-11-03,C584,Tablet,3.0,519.4941778243674,Credit Card,Completed
T0590,2021-07-17,C3832,Smartphone,9.0,518.1524235021693,Credit Card,Failed
T0591,2024-01-01,C1385,Laptop,279.0,525.4615540704654,Pay Pal,Completed
T0593,2024-01-01,C1265,Tablet,694.0,418.9621794235145,Pay Pal,Unknown
T0594,2025-03-01,C2206,Tablet,106.0,853.75,Credit Card,Completed
T0595,2024-07-25,C913,Headphones,106.0,525.0927233314231,Credit Card,Completed
T0596,2020-05-25,C4981,Smartphone,980.0,930.0379818138474,Credit Card,Failed
T0597,2024-01-01,C2006,Coffee Machine,332.0,527.6393144588213,Credit Card,Failed
T0598,2025-03-01,C3212,Smartphone,106.0,518.1524235021693,Credit Card,Pending
T0600,2025-03-01,C3303,Tablet,744.0,519.4941778243674,Credit Card,Completed
T0601,2020-07-24,C4698,Tablet,3.0,519.4941778243674,Cash,Unknown
T0602,2025-03-01,C2130,Smartphone,106.0,518.1524235021693,Pay Pal,Pending
T0604,2024-01-01,C3635,Tablet,106.0,958.7695479598244,Credit Card,Pending
T0605,2020-12-02,C4548,Tablet,1.0,519.4941778243674,Cash,Failed
T0606,2025-03-01,C1394,Coffee Machine,3.0,527.6393144588213,Cash,Completed
T0607,2025-03-01,C2992,Headphones,106.0,725.0255412439234,Credit Card,Completed
T0608,2024-01-01,C1157,Coffee Machine,106.0,527.6393144588213,Pay Pal,Pending
T0609,2024-01-01,C3993,Tablet,675.0,791.4935391726455,Cash,Failed
T0610,2024-01-01,C4186,Smartphone,5.0,518.1524235021693,Pay Pal,Completed
T0611,2024-01-01,C1971,Headphones,582.0,525.0927233314231,Credit Card,Failed
T0612,2024-01-21,C4847,Laptop,5.0,525.4615540704654,Pay Pal,Completed
T0613,2020-01-23,C2647,Smartphone,106.0,518.1524235021693,Pay Pal,Completed
T0614,2024-01-01,C2261,Tablet,159.0,776.7898585033863,Credit Card,Pending
T0615,2025-03-01,C650,Smartphone,3.0,518.1524235021693,Credit Card,Failed
T0617,2025-03-01,C661,Tablet,378.0,519.4941778243674,Credit Card,Completed
T0618,2024-01-01,C1037,Coffee Machine,10.0,351.9170463147849,Pay Pal,Unknown
T0620,2024-01-01,C3420,Laptop,106.0,525.4615540704654,Credit Card,Unknown
T0621,2022-11-11,C3537,Headphones,313.0,221.0992079455016,Cash,Unknown
T0622,2023-06-24,C4001,Laptop,6.0,525.4615540704654,Pay Pal,Completed
T0623,2024-01-01,C3513,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T0624,2025-03-01,C1362,Laptop,6.0,525.4615540704654,Pay Pal,Completed
T0626,2024-01-01,C359,Tablet,106.0,519.4941778243674,Credit Card,Unknown
T0628,2021-11-08,C3224,Tablet,106.0,519.4941778243674,Credit Card,Completed
T0630,2025-03-01,C530,Laptop,6.0,525.4615540704654,Pay Pal,Completed
T0631,2024-01-01,C2746,Headphones,586.0,525.0927233314231,Cash,Completed
T0632,2020-04-13,C1982,Headphones,638.0,362.28591057798576,Credit Card,Failed
T0633,2025-03-01,C2926,Laptop,407.0,525.4615540704654,Cash,Completed
T0634,2025-03-01,C4719,Laptop,826.0,525.4615540704654,Credit Card,Failed
T0635,2025-03-01,C2327,Coffee Machine,306.0,437.3835967523702,Cash,Completed
T0636,2024-01-01,C4848,Coffee Machine,4.0,527.6393144588213,Pay Pal,Failed
T0637,2024-01-01,C4796,Smartphone,911.0,518.1524235021693,Credit Card,Completed
T0638,2024-07-19,C3044,Tablet,4.0,464.5194808520282,Pay Pal,Completed
T39999,2024-01-01,C3065,Tablet,872.0,519.4941778243674,Pay Pal,Unknown
T0641,2024-07-15,C2354,Laptop,106.0,64.17348443527412,Pay Pal,Completed
T0642,2020-11-17,C4965,Tablet,106.0,519.4941778243674,Credit Card,Completed
T0643,2021-04-09,C4347,Laptop,106.0,841.2991021061262,Cash,Failed
T0644,2025-03-01,C1576,Headphones,106.0,525.0927233314231,Credit Card,Completed
T37318,2021-05-07,C2292,Laptop,6.0,525.4615540704654,Cash,Completed
T0648,2025-03-01,C904,Laptop,240.0,525.4615540704654,Credit Card,Failed
T0649,2025-03-01,C4739,Laptop,1.0,525.4615540704654,Pay Pal,Completed
T0650,2025-03-01,C3596,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T0651,2024-01-01,C4638,Laptop,8.0,525.4615540704654,Pay Pal,Completed
T0653,2025-03-01,C1919,Tablet,312.0,519.4941778243674,Credit Card,Pending
T0654,2024-01-01,C1774,Smartphone,106.0,945.321721157072,Credit Card,Failed
T0655,2024-01-01,C496,Smartphone,5.0,772.6972837674289,Pay Pal,Completed
T0656,2025-03-01,C1574,Headphones,443.0,525.0927233314231,Pay Pal,Completed
T0657,2024-01-01,C3153,Coffee Machine,123.0,527.6393144588213,Pay Pal,Unknown
T0658,2024-01-01,C3333,Laptop,212.0,525.4615540704654,Pay Pal,Completed
T0661,2023-07-22,C3292,Coffee Machine,354.0,527.6393144588213,Credit Card,Pending
T0662,2025-03-01,C4732,Laptop,106.0,525.4615540704654,Credit Card,Failed
T0663,2024-01-01,C4172,Coffee Machine,832.0,527.6393144588213,Credit Card,Unknown
T0664,2021-07-12,C124,Smartphone,106.0,67.85859307003622,Cash,Unknown
T0665,2024-01-01,C4901,Tablet,106.0,366.2791748254864,Pay Pal,Pending
T0667,2025-03-01,C195,Laptop,381.0,525.4615540704654,Credit Card,Pending
T0668,2024-01-01,C4075,Headphones,435.0,525.0927233314231,Pay Pal,Completed
T0669,2024-01-01,C3559,Coffee Machine,2.0,527.6393144588213,Credit Card,Failed
T0670,2020-03-10,C2551,Laptop,106.0,889.4273239276191,Credit Card,Unknown
T0671,2024-01-01,C653,Smartphone,106.0,769.3239187811643,Pay Pal,Failed
T0672,2025-03-01,C4800,Headphones,4.0,913.1445451111338,Credit Card,Completed
T0673,2025-03-01,C3660,Coffee Machine,480.0,334.84533655752267,Credit Card,Failed
T0674,2024-01-01,C1771,Smartphone,213.0,518.1524235021693,Credit Card,Completed
T0675,2021-07-28,C2617,Laptop,2.0,235.7304532651376,Credit Card,Completed
T0676,2025-03-01,C3656,Laptop,288.0,525.4615540704654,Pay Pal,Pending
T18030,2024-09-28,C018,Laptop,995.0,525.4615540704654,Credit Card,Unknown
T0678,2025-03-01,C3766,Laptop,467.0,749.701297037416,Credit Card,Completed
T0679,2022-06-07,C1139,Laptop,465.0,525.4615540704654,Pay Pal,Completed
T0680,2024-01-01,C2628,Coffee Machine,868.0,527.6393144588213,Pay Pal,Failed
T0681,2024-01-01,C4967,Smartphone,435.0,474.12852669000887,Credit Card,Failed
T0682,2020-09-27,C3166,Headphones,728.0,525.0927233314231,Cash,Unknown
T0683,2025-03-01,C4261,Laptop,106.0,525.4615540704654,Credit Card,Completed
T0684,2025-03-01,C522,Smartphone,106.0,201.54091207556465,Credit Card,Unknown
T0685,2025-03-01,C643,Smartphone,800.0,468.6882468288316,Pay Pal,Completed
T0686,2025-03-01,C4087,Coffee Machine,8.0,527.6393144588213,Credit Card,Pending
T0687,2024-01-01,C1454,Coffee Machine,106.0,527.6393144588213,Pay Pal,Completed
T0688,2021-12-21,C2605,Headphones,106.0,164.9825050253434,Credit Card,Failed
T0689,2021-05-16,C2384,Coffee Machine,106.0,527.6393144588213,Cash,Failed
T0690,2024-01-01,C4765,Headphones,106.0,525.0927233314231,Pay Pal,Completed
T0691,2021-10-08,C1483,Headphones,106.0,525.0927233314231,Cash,Completed
T0692,2025-03-01,C1293,Laptop,106.0,284.72728249293664,Pay Pal,Completed
